ÒÚ‡Ú¸ˇ;‡‚ÚÓ˚;ˆËÚËÛ˛Ú;ÊÛÌ‡Î;ÒÚ‡Ì‡
Magnetoplasmon Fano resonance in Bose-Fermi mixtures;['BOEV MV', 'KOVALEV VM', 'SAVENKO IG'];['BRUE DANIEL A', 'HUTSON JEREMY M', 'BUCHLER HP', 'BLATTER G', 'BUTOV LV', 'CHAPLIK AV', 'KRASHENINNIKOV MV', 'COTLET OVIDIU', 'ZEYTINOGLU SINA', 'SIGRIST MANFRED', 'GERGEL VA', 'KAZARINORF', 'SURIS RA', 'GORBUNOV A V', 'TIMOFEEV V B', 'INOUYE S', 'GOLDWIN J', 'OLSEN ML', 'KOVALEV V M', 'CHAPLIK A V', 'SAVENKO I G', 'IORSH I V', 'LAUSSY FABRICE P', 'KAVOKIN ALEXEY V', 'SHELYKH IVAN A', 'MARCHETTI FRANCESCA M', 'MATHY CHARLES J M', 'HUSE DAVID A', 'MATUSZEWSKI MICHAL', 'TAYLOR THOMAS', 'MIROSHNICHENKO AE', 'MINGALEEV SF', 'FLACH S', 'MIROSHNICHENKO ANDREY E', 'FLACH SERGEJ', 'KIVSHAR YURI S', 'SIEGNER U', 'MYCEK MA', 'GLUTSCH S', 'WANG DW', 'LUKIN MD', 'DEMLER E', 'WILLE E', 'SPIEGELHALDER F M', 'KERNER G'];PHYSICAL REVIEW B;Russia
Excitonic Stark effect in MoS2 monolayers;['SCHARF B', 'FRANK T', 'GMITRA M', 'FABIAN J', 'ZUTIC I', 'PEREBEINOS V'];['AMANI MATIN', 'LIEN DER-HSIEN', 'KIRIYA DAISUKE', 'BAO WENZHONG', 'CAI XINGHAN', 'KIM DOHUN', 'BERKELBACH TIMOTHY C', 'HYBERTSEN MARK S', 'REICHMAN DAVID R', 'BRITNELL L', 'RIBEIRO R M', 'ECKMANN A', 'BROMLEY RA', 'YOFFE AD', 'MURRAY RB', 'CALMAN E V', 'DOROW C J', 'FOGLER M M', 'CAO TING', 'WANG GANG', 'HAN WENPENG', 'CHAVES A', 'LOW TONY', 'AVOURIS P', 'CHEIWCHANCHAMNANGIJ TAWINAN', 'LAMBRECHT WALTER R L', 'CHERNIKOV ALEXEY', 'VAN DER ZANDE AREND M', 'HILL HEATHER M', 'CUDAZZO PIERLUIGI', 'TOKATLY ILYA V', 'RUBIO ANGEL', 'CUI XU', 'LEE GWAN-HYOUNG', 'KIM YOUNG DUCK', 'DERY HANAN', 'SONG YANG', 'DUMCENCO DUMITRU', 'OVCHINNIKOV DMITRY', 'MARINOV KOLYO', 'FABIAN JAROSLAV', 'MATOS-ABIAGUE ALEX', 'ERTLER CHRISTIAN', 'BUTOV L V', 'NOVOSELOV K S', 'FRANZ W', 'FURCHI MARCO M', 'POLYUSHKIN DMITRY K', 'POSPISCHIL ANDREAS', 'GANCHEV BOGDAN', 'DRUMMOND NEIL', 'ALEINER IGOR', 'GMITRA MARTIN', 'HAASTRUP STEN', 'LATINI SIMONE', 'BOLOTIN KIRILL', 'HANBICKI A T', 'CURRIE M', 'KIOSEOGLOU G', 'HE KELIANG', 'KUMAR NARDEEP', 'ZHAO LIANG', 'KELDYSH LV', 'KIM JONGHWAN', 'HONG XIAOPING', 'JIN CHENHAO', 'KLEIN J', 'WIERZBOWSKI J', 'REGLER A'];PHYSICAL REVIEW B;Russia
Distribution of current fluctuations in a bistable conductor;['SINGH S', 'PELTONEN JT', 'KHAYMOVICH IM', 'KOSKI JV', 'FLINDT C', 'PEKOLA JP'];['BERGLI J', 'GALPERIN Y M', 'ALTSHULER B L', 'BERUT ANTOINE', 'ARAKELYAN ARTAK', 'PETROSYAN ARTYOM', 'CHIDA KENSAKU', 'NISHIGUCHI KATSUHIKO', 'YAMAHATA GENTO', 'DI SANTO SERENA', 'BURIONI RAFFAELLA', 'VEZZANI ALESSANDRO', 'DIETERICH E', 'CAMUNAS-SOLERT J', 'RIBEZZI-CRIVELLARI M', 'EILES TM', 'MARTINIS JM', 'DEVORET MH', 'ESPOSITO MASSIMILIANO', 'HARBOLA UPENDRA', 'MUKAMEL SHAUL', 'FRICKE C', 'HOHLS F', 'WEGSCHEIDER W', 'FUJISAWA T', 'HAYASHI T', 'TOMITA R', 'GALLAVOTTI G', 'COHEN EGD', 'GUSTAFSSON MARTIN V', 'POURKABIRIAN ARSALAN', 'JOHANSSON GORAN', 'GUSTAVSSON S', 'LETURCQ R', 'SIMOVIC B', 'STUDER M', 'HASSLER F', 'LESOVIK G B', 'BLATTER G', 'HOUSE M G', 'XIAO MING', 'GUO GUOPING', 'JORDAN AN', 'SUKHORUKOV EV', 'JUN YONGGUN', 'GAVRILOV MOMCILO', 'BECHHOEFER JOHN', 'KOSKI J V', 'SAGAWA T', 'SAIRA O-P', 'KUTVONEN A', 'KHAYMOVICH I M', 'KOSKI JONNE V', 'MAISI VILLE F', 'PEKOLA JUKKA P', 'KUENG B', 'ROESSLER C', 'BECK M', 'LAMBERT NEILL', 'NORI FRANCO', 'FLINDT CHRISTIAN', 'LU W', 'JI ZQ', 'PFEIFFER L', 'KAMBLY DANIA', 'MARUYAMA KOJI', 'VEDRAL VLATKO', 'NAKAMURA SHUJI', 'YAMAUCHI YOSHIAKI', 'HASHISAKA MASAYUKI', 'PALADINO E', 'FALCI G', 'PARRONDO JUAN M R', 'HOROWITZ JORDAN M', 'SAGAWA TAKAHIRO'];PHYSICAL REVIEW B;Russia
Surface microcavities at nanoscale depths produced by ultrafast laser pulses;['ROMASHEVSKIY SA', 'ASHITKOV SI', 'AGRANAT MB'];['ASHITKOV S I', 'INOGAMOV N A', 'ZHAKHOVSKII V V', 'BONSE J', 'BRZEZINKA KW', 'MEIXNER AJ', 'BOROWIEC A', 'MACKENZIE M', 'WEATHERLY GC', 'CHEN CHIEN-YU', 'CHANG TIEN-LI', 'COUILLARD M', 'HAUGEN H K', 'CRAWFORD T H R', 'YAMANAKA J', 'BOTTON G A', 'CUSTER JS', 'THOMPSON MO', 'JACOBSON DC', 'DERRIEN T J -Y', 'KOTER R', 'KRUEGER J', 'DOMKE MATTHIAS', 'RAPP STEPHAN', 'SCHMIDT MICHAEL', 'ZHAKHOVSKY V V', 'IZAWA YUSAKU', 'TOKITA SHIGEKI', 'FUJITA MASAYUKI', 'KORTE F', 'SERBIN J', 'KOCH J', 'NAM W I', 'YOO Y J', 'SONG Y M', 'PHILLIPS KATHERINE C', 'GANDHI HEMI H', 'MAZUR ERIC', 'ROMASHEVSKIY S A', 'OVCHINNIKOV A V', 'DMITRIEV A S', 'SASAKI H', 'TOKIZAKI E', 'HUANG XM', 'SHEN MENGYAN', 'CAREY JAMES E', 'CROUCH CATHERINE H', 'SHISHKIN AV', 'BASIN AS', 'TEMNOV VV', 'SOKOLOWSKI-TINTEN K', 'STOJANOVIC N', 'VOROBYEV ANATOLIY Y', 'GUO CHUNLEI', 'YARIN AL', 'ZHANG CHENG-YUN', 'YAO JIAN-WU', 'LIU HAI-YING', 'ZHANG XI', 'LIU HEWEI', 'HUANG XUEZHEN'];APPLIED PHYSICS LETTERS;Russia
Collective Thomson scattering system for determination of ion properties in a high flux plasma beam;['VAN DER MEIDEN HJ', 'VERNIMMEN JWM', 'BYSTROV K', 'JESKO K', 'KANTOR MY', 'DE TEMMERMAN G', 'MORGAN TW'];['ARNAUD M', 'ROTHENFLUG R', 'BARTH CJ', 'CHU CC', 'DONNE AJH', 'VAN DEN BERG M A', 'SCHOLTEN J', 'ZIELINSKI J J', 'VAN DIEPEN S', 'DOBELE HF', 'GINDELE K', 'DONNE A J H', 'COSTLEY A E', 'BARNSLEY R', 'EVANS DE', 'KATZENSTEIN J', 'KIEFT ER', 'VAN DER MULLEN JJAM', 'KROESEN GMW', 'KRASHENINNIKOV S I', 'KUKUSHKIN A S', 'PSHENOV A A', 'KUNZE HJ', 'LOARTE A', 'MAISONNIER D', 'CAMPBELL D', 'COOK I', 'MORGAN T W', 'DE KRUIF T M', 'VAN DER MEIDEN H J', 'OLIVARES IE', 'SALPETER EE', 'SHUMACK A E', 'VEREMIYENKO V P', 'SCHRAM D C', 'LOF A R', 'AL R S', 'BARTH C J', 'VAN ECK H J N', 'KLEYN A W', 'LOF A', 'VAN ROOIJ G J', 'GOEDHEER W J', 'WISCHMEIER M'];APPLIED PHYSICS LETTERS;Russia
Effect of titanium ion implantation and deposition on hydrogenation behavior of Zr-1Nb alloy;['KASHKAROV EB', 'NIKITENKOV NN', 'SUTYGINA AN', 'SYRTANOV MS', 'VILKHIVSKAYA OV', 'PRYAMUSHKO TS', 'KUDIIAROV VN', 'VOLESKY L'];['ANDERS A', 'BILEK MMM', 'MCKENZIE DR', 'TARRANT RN', 'CONRAD JR', 'RADTKE JL', 'DODD RA', 'HAN S', 'EVANS PJ', 'HYVARINEN J', 'SAMANDI M', 'EVARD EA', 'GABIS IE', 'VOYT AP', 'GALERIE A', 'CAILLET M', 'PONS M', 'HUOT J', 'JAMBON FANNY', 'MARCHETTI LOIC', 'SENNOUR MOHAMED', 'KASHKAROV E B', 'NIKITENKOV N N', 'SYRTANOV M S', 'TYURIN YU I', 'KIENBERGER FERRY', 'COSTA LILIAN T', 'ZHU RONG', 'KIM TAEHO', 'KIM JONGJIN', 'CHOI KYOUNG JOON', 'KRISHNA K V MANI', 'SAIN A', 'SAMAJDAR I', 'KUMAR N A P KIRAN', 'SZPUNAR JERZY A', 'HE ZHANG', 'LAPTEV R', 'LIDER A', 'BORDULEV YU', 'LI YAN', 'WEI SONGBO', 'CHENG XIANGQIAN', 'MAGONOV SN', 'RENEKER DH', 'MAHAPATRA R', 'MAIKAP S', 'KAR GS', 'MARTIN PJ', 'BENDAVID A', 'SUTYGINA A N', 'SHULEPOV I A', 'VILKHIVSKAYA O V', 'NIKITENKOV A N', 'PANIN ALEXEY V', 'KAZACHENOK MARINA S', 'KRETOVA OKSANA M', 'PENG DQ', 'BAI XD', 'PAN F', 'PROCHAZKA I', 'CIZEK J', 'HAVRANEK V', 'PUSHILINA N S', 'KUDIIAROV V N', 'LIDER A M', 'LAPTEV R S', 'QIN Z', 'ZENG Y', 'SHOESMITH D W'];SURFACE & COATINGS TECHNOLOGY;Russia
Growth, structural and mechanical properties of magnetron-sputtered ZrN/SiNx nanolaminated coatings;['ABADIAS G', 'UGLOV VV', 'SALADUKHIN IA', 'ZLOTSKI SV', 'TOLMACHOVA G', 'DUB SN', 'VAN VUUREN AJ'];['IVASHCHENKO V I', 'BELLIARD L', 'GUERIN PH', 'LEROY W P', 'MAHIEU S', 'KOUTSOKERAS L E', 'DUB S N', 'SALADUKHIN I A', 'UGLOV V V', 'MICHEL A', 'TROMAS C', 'SIOZIOS A', 'ANDERSON PM', 'LI C', 'BAI XM', 'ZHENG WT', 'AN T', 'BARSHILIA HARISH C', 'DEEPTHI B', 'PRABHU A S ARUN', 'CHASON ERIC', 'CHOI HASONG', 'JANG JAEHO', 'ZHANG TENGFEI', 'COLIN J J', 'DIOT Y', 'DANIEL R', 'MUSIL J', 'ZEMAN P', 'DONG Y', 'FEENSTRA R M', 'NORTHRUP J E', 'DONG YUNSHAN', 'ZHAO WENJI', 'LI YIRUI', 'DUB N', 'BRAZHKIN V V', 'BELOUS V A', 'FALLQVIST A', 'GHAFOOR N', 'FAGER H', 'FILLON A', 'GHAFOOR NAUREEN', 'PETROV IVAN', 'KLENOV DMITRI O', 'LIND HANS', 'TASNADI FERENC', 'GLATZ S A', 'HOLLERWEGER R', 'POLCIK P', 'HAO SHIQIANG', 'DELLEY BERNARD', 'STAMPFL CATHERINE', 'HAUK V', 'KRUG WK', 'OUDELHOVEN RWM', 'HAY J', 'AGEE P', 'HERBERT E', 'HOLEC DAVID', 'FRIAK MARTIN', 'NEUGEBAUER JOERG', 'HOLLECK H'];SURFACE & COATINGS TECHNOLOGY;Russia
High-rate magnetron sputtering with hot target;['SIDELEV DV', 'BLEYKHER GA', 'KRIVOBOKOV VP', 'KOISHYBAYEVA Z'];['ALAMI J', 'PERSSON POA', 'MUSIC D', 'AMAYA-RONCANCIO S', 'ARIAS-MATEUS D F', 'GOMEZ-HERMIDA M M', 'ANDERS ANDRE', 'BEHRISCH R', 'ECKSTEIN W', 'BILLARD A', 'MERCS D', 'PERRY F', 'BLEYKHER G A', 'KRIVOBOKOV V P', 'YURYEVA A V', 'YURJEVA A V', 'BOHLMARK J', 'CHRISTOU C', 'CORMIER P -A', 'THOMANN A -L', 'DOLIQUE V', 'DOERNER RP', 'KRASHENINNIKOV SI', 'SCHMID K', 'DOLAN WW', 'DYKE WP', 'EHIASARIAN AP', 'MUNZ WD', 'HULTMAN L', 'NEW R', 'FERREIRA F', 'SERRA R', 'OLIVEIRA J C', 'GUDMUNDSSON J T', 'HONIG RE', 'KONSTANTINIDIS S', 'DAUCHOT JP', 'GANCIU M', 'LAING K', 'HAMPSHIRE J', 'TEER D', 'LAURIKAITIS M', 'CYVIENE J', 'DUDONIS J', 'LAZAUSKAS A', 'GRIGALIUNAS V', 'GUOBIENE A', 'LIN JIANLIANG', 'DAHAN ISAAC', 'SPROUL WILLIAM D', 'WEI RONGHUA', 'MOORE JOHN J', 'MUSIL J', 'RAJSKY A', 'BELL AJ', 'PATURAUD C', 'FARGES G', 'SAINT CATHERINE MC', 'RTIMI SAMI', 'BAGHRICHE OUALID', 'PULGARIN CESAR', 'SAMUELSSON MATTIAS', 'LUNDIN DANIEL', 'JENSEN JENS'];SURFACE & COATINGS TECHNOLOGY;Russia
Stationary and transient Soret separation in a binary mixture with a consolute critical point;['RYZHKOV II', 'KOZLOVA SV'];['BOU-ALI M M', 'AHADI A', 'ALONSO DE MEZQUIA D', 'COHEN LH', 'DINGUS ML', 'MEYER H', 'DAS SUBIR K', 'FISHER MICHAEL E', 'SENGERS JAN V', 'ECENARRO O', 'MADARIAGA JA', 'NAVARRO JL', 'ENDERS S', 'STAMMER A', 'WOLF BA', 'ENGE W', 'KOHLER W', 'GIGLIO M', 'VENDRAMINI A', 'KHLYBOV OLEG A', 'RYZHKOV ILYA I', 'LYUBIMOVA TATYANA P', 'KOEHLER WERNER', 'KREKHOV ALEXEI', 'ZIMMERMANN WALTER', 'MOROZOV KONSTANTIN I', 'LEGROS J C', 'GAPONENKO YU', 'LYUBIMOVA T', 'LOPES MLSM', 'DECASTRO CAN', 'SENGERS JV', 'LUETTMER-STRATHMANN J', 'LUETTMERSTRATHMANN J', 'OLCHOWY GA', 'RUTHERFORD WM', 'ROOF JG', 'STEPANOVA IRINA V', 'SENGERS JMHL', 'SHEVTSOVA VALENTINA', 'SANTOS CECILIA I A V', 'SECHENYH VITALIY', 'THOMAES G', 'VANKREVELEN DW', 'VOIT A', 'KREKHOV A', 'KOEHLER W', 'WIEGAND S'];EUROPEAN PHYSICAL JOURNAL E;Russia
Role of coherence in transport through engineered atomic spin devices;['SHAKIROV AM', 'SHCHADILOVA YE', 'RUBTSOV AN', 'RIBEIRO P'];['ANDERSON PW', 'ANTIPOV ANDREY E', 'DONG QIAOYUAN', 'GULL EMANUEL', 'APPELBAUM JA', 'BAUMANN SUSANNE', 'PAUL WILLIAM', 'CHOI TAEYOUNG', 'BLOCH F', 'BRAUN M', 'KONIG J', 'MARTINEK J', 'BREUER HEINZ-PETER', 'LAINE ELSI-MARI', 'PIILO JYRKI', 'DELGADO F', 'FERNANDEZ-ROSSIER J', 'PALACIOS J J', 'ELSTE FLORIAN', 'TIMM CARSTEN', 'ESPOSITO MASSIMILIANO', 'HARBOLA UPENDRA', 'MUKAMEL SHAUL', 'FLINDT C', 'NOVOTNY T', 'JAUHO AP', 'FRANSSON J', 'GATTESCHI DANTE', 'SESSOLI ROBERTA', 'VILLAIN JACQUES', 'GAUYACQ JEAN-PIERRE', 'LORENTE NICOLAS', 'DUTILH NOVAES FREDERICO', 'HALL MICHAEL J W', 'CRESSER JAMES D', 'LI LI', 'HIRJIBEHEDIN CF', 'LUTZ CP', 'HEINRICH AJ', 'HIRJIBEHEDIN CYRUS F', 'LIN CHIUNG-YUAN', 'OTTE ALEXANDER F', 'IMRE A', 'CSABA G', 'JI L', 'KAISER FJ', 'STRASS M', 'KOHLER S'];PHYSICAL REVIEW B;Russia
Multipole analysis of the strain-mediated coupling between proteins adsorbed at tubular lipid membrane surface;['GOLUSHKO IY', 'ROCHAL SB', 'LORMAN VL'];['BLOOD PHILIP D', 'VOTH GREGORY A', 'BUKMAN DJ', 'YAO JH', 'WORTIS M', 'CANHAM PB', 'DERENYI I', 'JULICHER F', 'PROST J', 'DOMMERSNES PG', 'FOURNIER JB', 'FERNANDES FABIO', 'LOURA LUIS M S', 'CHICHON FRANCISCO J', 'FIERLING JULIEN', 'JOHNER ALBERT', 'KULIC IGOR M', 'FOSNARIC M', 'BOHINC K', 'GAUGER DR', 'FOURNIER JEAN-BAPTISTE', 'GALATOLA PAOLO', 'FROST ADAM', 'ELGORT MARC G', 'BRANDMAN ONN', 'PERERA RUSHIKA', 'ROUX AURELIEN', 'GALLOP JENNIFER L', 'JAO CHRISTINE C', 'KENT HELEN M', 'GOLUSHKO I YU', 'ROCHAL S B', 'LORMAN V L', 'GOULIAN M', 'BRUINSMA R', 'PINCUS P', 'HEINRICH MICHAEL', 'TIAN AIWEI', 'ESPOSITO CINZIA', 'HEINRICH MICHAEL C', 'CAPRARO BENJAMIN R', 'HELFRICH W', 'KABASO D', 'GONGADZE E', 'ELTER P', 'KIM KS', 'NEU J', 'OSTER G', 'KOZLOV MICHAEL M', 'CAMPELO FELIX', 'LISKA NICOLE', 'MASUDA MICHITAKA', 'MOCHIZUKI NAOKI', 'MCMAHON HT', 'GALLOP JL', 'MIM CARSTEN', 'CUI HAOSHENG', 'GAWRONSKI-SALERNO JOSEPH A', 'MONNIER SYLVAIN', 'ROCHAL SERGEI B', 'PARMEGGIANI ANDREA', 'MUELLER MARTIN MICHAEL', 'DESERNO MARKUS', 'GUVEN JEMAL'];EUROPEAN PHYSICAL JOURNAL E;Russia
Stability of a skyrmion and interaction of magnons;['ARISTOV DN', 'MATVEEVA PG'];"['ARISTOV D N', 'KRAVCHENKO S S', 'SOROKIN A O', 'BELAVIN AA', 'POLYAKOV AM', 'BOGDANOV A', 'HUBERT A', 'BUIJNSTERS F J', 'FASOLINO A', 'KATSNELSON M I', 'EZAWA MOTOHIKO', 'FERT ALBERT', 'CROS VINCENT', 'SAMPAIO JOAO', 'HAN JUNG HOON', 'ZANG JIADONG', 'YANG ZHIHUA', 'IVANOV BA', ""MURAV'EV VM"", 'SHEKA DD', 'STEPHANOVICH VA', 'IWASAKI JUNICHI', 'BEEKMAN ARON J', 'NAGAOSA NAOTO', 'KOSHIBAE WATARU', 'KANEKO YOSHIO', 'KOVRIZHIN D L', 'DOUCOT BENOIT', 'MOESSNER R', 'LIN SHI-ZENG', 'BATISTA CRISTIAN D', 'SAXENA AVADH', 'MOCHIZUKI MASAHITO', 'TOKURA YOSHINORI', 'ROMMING NIKLAS', 'HANNEKEN CHRISTIAN', 'MENZEL MATTHIAS', 'SCHUETTE CHRISTOPH', 'GARST MARKUS', 'TATARA GEN', 'FUKUYAMA HIDETOSHI', 'VERGA ALBERTO D', 'WORTIS M', 'YU X Z', 'ONOSE Y', 'KANAZAWA N']";PHYSICAL REVIEW B;Russia
Anderson localization and ergodicity on random regular graphs;['TIKHONOV KS', 'MIRLIN AD', 'SKVORTSOV MA'];"['ABOUCHACRA R', 'ANDERSON PW', 'THOULESS DJ', 'AGARWAL KARTIEK', 'GOPALAKRISHNAN SARANG', 'KNAP MICHAEL', 'ALTSHULER B L', 'CUEVAS E', 'IOFFE L B', 'ALTSHULER BL', 'ARONOV AG', 'KHMELNITSKY DE', 'GEFEN Y', 'KAMENEV A', 'BAR LEV YEVGENY', 'REICHMAN DAVID R', 'COHEN GUY', 'BARDARSON JENS H', 'POLLMANN FRANK', 'MOORE JOEL E', 'BARISIC OSOR S', 'KOKALJ JURE', 'BALOG IVAN', 'BASKO DM', 'ALEINER IL', 'BERA SOUMYA', 'SCHOMERUS HENNING', 'HEIDRICH-MEISNER FABIAN', 'BERKOVITS R', 'AVISHAI Y', 'BIROLI GIULIO', 'SEMERJIAN GUILHEM', 'TARZIA MARCO', 'BOLLOBAS B', 'DELAVEGA WF', 'BORDIA PRANJAL', 'LUSCHEN HENRIK P', 'HODGMAN SEAN S', 'CHOI JAE-YOON', 'HILD SEBASTIAN', 'ZEIHER JOHANNES', 'CUEVAS EMILIO', ""FEIGEL'MAN MIKHAIL"", 'IOFFE LEV', 'DE LUCA A', 'KRAVTSOV V E', 'EFETOV KB', 'ERDOS LASZLO', 'KNOWLES ANTTI', 'YAU HORNG-TZER', 'EVERS FERDINAND', 'MIRLIN ALEXANDER D', ""FEIGEL'MAN M V"", 'MEZARD M', 'FLEISHMAN L', 'FYODOROV YV', 'SOMMERS HJ']";PHYSICAL REVIEW B;Russia
Mechanisms and rate of dislocation nucleation in aluminum-copper alloys near Guinier-Preston zones;['BRYUKHANOV IA', 'LARIN AV'];['APOSTOL F', 'MISHIN Y', 'BEI H', 'GAO Y F', 'SHIM S', 'BROCHARD S', 'BEAUCHAMP P', 'GRILHE J', 'BRYUKHANOV I A', 'KOVALEV V L', 'LARIN A V', 'COHEN JB', 'DAPHALAPURKAR N P', 'WILKERSON J W', 'WRIGHT T W', 'DOI K', 'FLETCHER R', 'REEVES CM', 'GUINIER A', 'HAI S', 'TADMOR EB', 'HIREL P', 'GODET J', 'IZUMI SATOSHI', 'YIP SIDNEY', 'KELCHNER CL', 'PLIMPTON SJ', 'HAMILTON JC', 'KUKSIN A YU', 'STEGAILOV V V', 'YANILKIN A V', 'LI B Q', 'SUI M L', 'LI B', 'LI Z', 'PICU R C', 'MURALIDHAR R', 'MCPHIE M G', 'BERBENNI S', 'CHERKAOUI M', 'NORMAN G E', 'OLMSTED DL', 'HECTOR LG', 'CURTIN WA', 'PANG WEI-WEI', 'ZHANG PING', 'ZHANG GUANG-CAI', 'PARRINELLO M', 'RAHMAN A', 'PHILLIPS VA', 'PLIMPTON S', 'POGORELKO VIKTOR V', 'MAYER ALEXANDER E', 'PRESTON GD', 'PSAKHIE S G', 'ZOLNIKOV K P', 'KRYZHEVICH D S'];JOURNAL OF APPLIED PHYSICS;Russia
A model for pressurized hydrogen induced thin film blisters;['VAN DEN BOS RAJM', 'RESHETNIAK V', 'LEE CJ', 'BENSCHOP J', 'BIJKERK F'];['BEYER WOLFHARD', 'COLIN JEROME', 'COUPEAU CHRISTOPHE', 'GRILHE JEAN', 'COUPEAU C', 'PARRY G', 'COLIN J', 'DION E', 'DAVID M -L', 'GRILHE J', 'EVANS JH', 'FENG XQ', 'HUANG Y', 'FREUND LB', 'HARA S', 'IZUMI S', 'KUMAGAI T', 'HOCHBAUER T', 'MISRA A', 'HATTAR K', 'HONG JUNG-WUK', 'CHEONG SOONWUK', 'HONG T', 'SMITH JR', 'SROLOVITZ DJ', 'HUTCHINSON JW', 'SUO Z', 'JOHNSON PB', 'THOMSON RW', 'READER K', 'KUSCHNEREIT R', 'FATH H', 'KOLOMENSKII AA', 'KUZNETSOV A S', 'GLEESON M A', 'LOOPSTRA OB', 'VANSNEK ER', 'DEKEIJSER TH', 'MICHELS A', 'DEGRAAFF W', 'WASSENAAR T', 'MITANI K', 'GOSELE UM', 'MOTAI KUMI', 'OIZUMI HIROAKI', 'MIYAGAKI SHINJI', 'PACHECKA M', 'STURM J M', 'VAN DE KRUIJS R W E', 'PELIZZO M G', 'CORSO ALAIN JODY', 'ZUPPELLA PAOLA', 'SELVADURAI A P S', 'SHARAFAT SHAHRAM', 'TAKAHASHI AKIYUKI', 'NAGASAWA KOJI', 'SINGH R', 'CHRISTIANSEN S H', 'MOUTANABBIR O', 'TERREAULT BERNARD'];JOURNAL OF APPLIED PHYSICS;Russia
Electron beam evaporation of boron at forevacuum pressures for plasma-assisted deposition of boron-containing coatings;['YUSHKOV YG', 'TYUNKOV AV', 'OKS EM', 'ZOLOTUKHIN DB'];['BURDOVITSIN V A', 'DVILIS E S', 'MEDOVNIK A V', 'OKS E M', 'KLIMOV A S', 'ZENIN A A', 'KUMASHIRO Y', 'YOKOYAMA T', 'SATO A', 'LABAUNE C', 'BACCOU C', 'DEPIERREUX S', 'PATERNOSTER CARLO', 'ZHIRKOV IGOR', 'DELPLANCKE-OGLETREE MARIE-PAULE', 'RAU E I', 'EVSTAFEVA E N', 'ANDRIANOV M V', 'SASS M', 'ANNEN A', 'JACOB W', 'TYUNKOV A V', 'YUSHKOV YU G', 'ZOLOTUKHIN D B', 'VIZIR ALEKSEY', 'NIKOLAEV ALEKSEY', 'OKS EFIM', 'WILLIAMSA J M', 'KLEPPER C C', 'CHIVERS D J'];JOURNAL OF APPLIED PHYSICS;Russia
Bosonic Anomalies in Boron-Doped Polycrystalline Diamond;['ZHANG GF', 'SAMUELY T', 'KACMARCIK J', 'EKIMOV EA', 'LI J', 'VANACKEN J', 'SZABO P', 'HUANG JW', 'PEREIRA PJ', 'CERBU D', 'MOSHCHALKOV VV'];"['ACHATZ P', 'GAJEWSKI W', 'BUSTARRET E', 'MARCENAT C', 'BUZDIN AI', ""MEN'SHOV VN"", 'TUGUSHEV VV', 'CRUSELLAS MA', 'FONTCUBERTA J', 'PINOL S', 'DAHLEM F', 'WILLIAMS O A', 'DYNES RC', 'NARAYANAMURTI V', 'GARNO JP', 'SIDOROV VA', 'BAUER ED', 'ELEY SERENA', 'GOPALAKRISHNAN SARANG', 'GOLDBART PAUL M', 'FELNER I', 'GALSTYAN E', 'LORENZ B', 'HAMERS RJ', 'TROMP RM', 'DEMUTH JE', 'HANTSCHEL T', 'DEMEULEMEESTER C', 'EYBEN P', 'KLEIN T', 'MANDAL SOUMEN', 'BAUTZE TOBIAS', 'WILLIAMS OLIVER A', 'MAY PW', 'GIELEN L', 'NEUTTIENS G', 'SALLUZZO M', 'PALOMBA F', 'PICA G', 'KOMANICKY V', 'STISHOV SM', 'SULLIVAN PF', 'SEIDEL G', 'SUZUKI M', 'TAKANO Y', 'NAGAO M', 'SAKAGUCHI I', 'WILLEMS B L', 'ZHANG G', 'ZHANG GUFEI', 'TURNER STUART', 'EKIMOV EVGENY A', 'VAN DE VONDEL J', 'JANSSENS S D', 'ZELEZNIK MONIKA', 'VANACKEN JOHAN']";PHYSICAL REVIEW APPLIED;Russia
